row_index,row_name,Name,StarSystemName,PosX,PosY,SystemType,SpectralType,Luminosity,SubType,SystemStatus,ChargingStation,Orbitals,Habitable,Description,Cluster,ClusterOverlay,ClusterConstellation
3398,7398,7398,JP-BK-815,360.572998046875,455.0530090332031,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3399,7399,7399,JP-JL-793,334.6409912109375,459.0270080566406,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3400,7400,7400,JP-QY-866,361.6180114746094,504.406005859375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3401,7401,7401,JP-GV-901,347.39801025390625,553.968994140625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3402,7402,7402,JP-EV-975,378.9750061035156,596.6300048828125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3403,7403,7403,JP-YY-105,407.5780029296875,651.4420166015625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3404,7404,7404,JP-BE-921,274.8680114746094,647.0960083007812,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3405,7405,7405,JP-GV-945,267.72198486328125,677.77001953125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3406,7406,7406,JP-PR-964,241.99899291992188,722.31298828125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3407,7407,7407,JP-EW-101,240.7449951171875,771.0390014648438,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3408,7408,7408,JP-OT-112,304.968994140625,817.85400390625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3409,7409,7409,JP-AT-120,338.54400634765625,862.5650024414062,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3410,7410,7410,JP-YN-115,230.5469970703125,925.155029296875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3411,7411,7411,JP-PT-109,190.64300537109375,899.9450073242188,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3412,7412,7412,JP-WP-104,136.06900024414062,912.5230102539062,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3413,7413,7413,JP-DN-945,105.42400360107422,839.6719970703125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3414,7414,7414,JP-CQ-881,83.74299621582031,797.3920288085938,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3415,7415,7415,JP-XN-814,33.32899856567383,780.8359985351562,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3416,7416,7416,JP-ZU-780,64.3280029296875,716.3909912109375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3417,7417,7417,JP-WB-728,59.72700119018555,668.7109985351562,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3418,7418,7418,JP-EV-730,94.6510009765625,635.4600219726562,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3419,7419,7419,JP-RY-672,89.63200378417969,583.1790161132812,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3420,7420,7420,JP-MY-581,74.4520034790039,507.4330139160156,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3421,7421,7421,JP-BD-718,264.5450134277344,453.47900390625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3422,7422,7422,JP-JO-619,143.25399780273438,475.8559875488281,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3423,7423,7423,JP-SP-645,142.20799255371094,503.0419921875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3424,7424,7424,JP-ZN-685,155.88999938964844,529.5349731445312,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3425,7425,7425,JP-YJ-889,253.70700073242188,636.1300048828125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3426,7426,7426,JP-JQ-122,272.59698486328125,951.3619995117188,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3427,7427,7427,JP-ND-129,291.2439880371094,1002.77197265625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3428,7428,7428,JP-KM-134,344.5419921875,997.2529907226562,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3429,7429,7429,JP-ZP-135,287.46600341796875,1069.135986328125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3430,7430,7430,JP-SM-140,416.02099609375,992.3150024414062,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3431,7431,7431,JP-VM-136,340.48199462890625,1024.741943359375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3432,7432,7432,JP-IT-137,257.14801025390625,1113.7569580078125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3433,7433,7433,JP-VV-138,231.3000030517578,1149.3909912109375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3434,7434,7434,JP-UC-137,190.64700317382812,1181.261962890625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3435,7435,7435,JP-ST-141,183.6199951171875,1227.93798828125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3436,7436,7436,JP-BC-139,138.6999969482422,1256.2950439453125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3437,7437,7437,JP-HZ-100,110.4260025024414,892.0020141601562,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3438,7438,7438,JP-LM-105,103.8290023803711,948.5050048828125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3439,7439,7439,JP-LI-104,66.97000122070312,980.6669921875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3440,7440,7440,JP-XO-100,13.48799991607666,990.06201171875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3441,7441,7441,JP-NQ-100,-15.0600004196167,1018.2490234375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3442,7442,7442,JP-RP-944,-65.56700134277344,1010.5159912109375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3443,7443,7443,JP-DK-974,-62.43000030517578,1037.2840576171875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3444,7444,7444,JP-IT-103,-28.76099967956543,1062.3790283203125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3445,7445,7445,JP-SS-107,-36.891998291015625,1113.873046875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3446,7446,7446,JP-WC-114,-2.86299991607666,1152.719970703125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3447,7447,7447,JP-HA-119,-11.897000312805176,1205.4189453125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3448,7448,7448,JP-CQ-126,31.76799964904785,1232.822998046875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3449,7449,7449,JP-VQ-132,79.3479995727539,1245.77197265625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3450,7450,7450,JP-SX-138,89.58599853515625,1298.77197265625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3451,7451,7451,JP-VW-142,78.447998046875,1342.2550048828125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3452,7452,7452,JP-UE-136,22.865999221801758,1345.7159423828125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3453,7453,7453,JP-HH-132,-32.97999954223633,1357.030029296875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3454,7454,7454,JP-JN-131,-76.91600036621094,1391.0909423828125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3455,7455,7455,JP-SX-136,-78.7959976196289,1446.4229736328125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3456,7456,7456,JP-BR-140,-97.28700256347656,1499.2950439453125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3457,7457,7457,JP-RE-145,-98.23999786376953,1555.344970703125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3458,7458,7458,JP-YG-152,-86.18199920654297,1609.5369873046875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3459,7459,7459,JP-US-151,-76.58300018310547,1586.781982421875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3460,7460,7460,JP-PM-151,-124.50199890136719,1635.97705078125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3461,7461,7461,JP-OB-158,-86.62699890136719,1670.04296875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3462,7462,7462,JP-LZ-169,-24.47100067138672,1721.3699951171875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3463,7463,7463,JP-WZ-176,21.709999084472656,1742.4560546875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3464,7464,7464,JP-WH-183,93.08699798583984,1745.718017578125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3465,7465,7465,JP-XV-186,130.97999572753906,1734.425048828125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3466,7466,7466,JP-QU-191,108.38600158691406,1808.8919677734375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3467,7467,7467,JP-QA-187,88.15299987792969,1789.8919677734375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3468,7468,7468,JP-SR-186,101.52799987792969,1766.3160400390625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3469,7469,7469,JP-WM-184,73.21700286865234,1766.9649658203125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3470,7470,7470,JP-IX-182,30.760000228881836,1796.3759765625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3471,7471,7471,JP-BU-187,58.117000579833984,1820.9150390625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3472,7472,7472,JP-AU-193,86.72000122070312,1847.927978515625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3473,7473,7473,JP-RE-191,49.92900085449219,1860.5169677734375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3474,7474,7474,JP-LB-188,-6.9079999923706055,1887.3330078125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3475,7475,7475,JP-BX-184,-23.84600067138672,1863.989990234375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3476,7476,7476,JP-VC-184,-45.70600128173828,1892.1190185546875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3477,7477,7477,JP-BH-177,-43.60300064086914,1817.18701171875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3478,7478,7478,JP-JU-184,13.704000473022461,1834.241943359375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3479,7479,7479,JP-MV-178,6.7210001945495605,1782.26904296875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3480,7480,7480,JP-II-185,30.565000534057617,1819.4439697265625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3481,7481,7481,JP-LB-187,22.47599983215332,1857.4100341796875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3482,7482,7482,JP-QX-180,-55.95100021362305,1856.071044921875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3483,7483,7483,JP-IH-174,-103.78800201416016,1847.0670166015625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3484,7484,7484,JP-BR-173,-90.11100006103516,1825.5489501953125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3485,7485,7485,JP-MI-193,-535.4979858398438,729.3569946289062,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3486,7486,7486,JP-JI-223,-534.5440063476562,757.6669921875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3487,7487,7487,JP-LR-257,-524.0469970703125,781.5230102539062,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3488,7488,7488,JP-LU-293,-497.9630126953125,791.3839721679688,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3489,7489,7489,JP-AQ-330,-486.1940002441406,816.1950073242188,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3490,7490,7490,JP-JS-364,-458.2019958496094,822.239013671875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3491,7491,7491,JP-PU-399,-443.88800048828125,843.8690185546875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3492,7492,7492,JP-EZ-438,-422.8949890136719,861.364013671875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3493,7493,7493,JP-AN-169,137.96800231933594,1552.76904296875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3494,7494,7494,JP-TJ-171,160.60699462890625,1556.89794921875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3495,7495,7495,JP-RY-174,165.78500366210938,1581.0589599609375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3496,7496,7496,JP-EA-174,184.25999450683594,1563.9630126953125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3497,7497,7497,JP-EA-177,189.02999877929688,1587.3800048828125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3498,7498,7498,JP-NZ-177,172.98599243164062,1606.89404296875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3499,7499,7499,JP-DD-181,185.9949951171875,1629.8759765625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3500,7500,7500,JP-MK-182,174.28700256347656,1651.5579833984375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3501,7501,7501,JP-DT-181,151.73800659179688,1663.699951171875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3502,7502,7502,JP-QU-183,152.17100524902344,1687.116943359375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3503,7503,7503,JP-ON-184,138.927001953125,1707.33203125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3504,7504,7504,JP-SK-354,-260.76800537109375,615.0640258789062,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3505,7505,7505,JP-WP-335,-287.2569885253906,623.2540283203125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3506,7506,7506,JP-UW-477,-146.97000122070312,624.822998046875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3507,7507,7507,JP-MQ-543,-129.36900329589844,673.094970703125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3508,7508,7508,JP-TR-615,-88.41500091552734,703.4180297851562,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3509,7509,7509,JP-XQ-627,-116.47699737548828,743.698974609375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3510,7510,7510,JP-WV-629,-148.36399841308594,778.0059814453125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3511,7511,7511,JP-NS-698,-127.2770004272461,825.9299926757812,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3512,7512,7512,JP-AO-741,-133.6009979248047,875.0159912109375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3513,7513,7513,JP-CJ-809,-98.66899871826172,908.4420166015625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3514,7514,7514,JP-DK-847,-103.48799896240234,950.9019775390625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3515,7515,7515,JP-EL-906,-59.520999908447266,965.958984375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3516,7516,7516,JP-QW-928,-128.47000122070312,1057.45703125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3517,7517,7517,JP-DY-875,-168.8730010986328,1044.156982421875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3518,7518,7518,JP-OV-838,-218.55999755859375,1056.7039794921875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3519,7519,7519,JP-DL-774,-246.1649932861328,1021.0689697265625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3520,7520,7520,JP-MN-123,363.47900390625,872.6829833984375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3521,7521,7521,JP-UK-127,375.40399169921875,898.3400268554688,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3522,7522,7522,JP-NB-130,403.9519958496094,896.5330200195312,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3523,7523,7523,JP-DJ-131,429.9700012207031,888.9439697265625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3524,7524,7524,JP-PO-135,447.3160095214844,908.0969848632812,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3525,7525,7525,JP-IW-137,439.72698974609375,932.3079833984375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3526,7526,7526,JP-CN-140,451.2909851074219,954.3510131835938,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3527,7527,7527,JP-HR-316,-324.760009765625,641.155029296875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3528,7528,7528,JP-WM-432,-284.9960021972656,717.5150146484375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3529,7529,7529,JP-TC-493,-242.53599548339844,736.4869995117188,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3530,7530,7530,JP-RG-528,-257.87200927734375,786.1539916992188,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3531,7531,7531,JP-KI-489,-310.15301513671875,799.2239990234375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3532,7532,7532,JP-GL-513,-331.06500244140625,845.0570068359375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3533,7533,7533,JP-ZY-491,-370.10101318359375,861.43798828125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3534,7534,7534,JP-SN-471,-412.97198486328125,884.4420166015625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3535,7535,7535,JP-CX-540,-391.6510009765625,931.9849853515625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3536,7536,7536,JP-NM-603,-343.40899658203125,946.7769775390625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3537,7537,7537,JP-EK-656,-342.2040100097656,998.572998046875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3538,7538,7538,JP-AD-619,-388.4129943847656,1007.9400024414062,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3539,7539,7539,JP-GY-609,-425.2550048828125,1034.791015625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3540,7540,7540,JP-KU-630,-459.2510070800781,1089.9449462890625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3541,7541,7541,JP-TQ-655,-462.8330078125,1118.053955078125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3542,7542,7542,JP-CJ-691,-452.14300537109375,1144.125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3543,7543,7543,JP-JC-725,-423.8659973144531,1149.7879638671875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3544,7544,7544,JP-PN-758,-397.3269958496094,1155.511962890625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3545,7545,7545,JP-CC-796,-379.114990234375,1175.2860107421875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3546,7546,7546,JP-BB-824,-377.5530090332031,1201.823974609375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3547,7547,7547,JP-TG-855,-366.6260070800781,1222.1190185546875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3548,7548,7548,JP-DM-876,-340.60699462890625,1216.9150390625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3549,7549,7549,JP-EB-908,-335.92401123046875,1243.9739990234375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3550,7550,7550,JP-CG-927,-344.25,1271.552978515625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3551,7551,7551,JP-RB-962,-324.7359924316406,1287.5980224609375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3552,7552,7552,JP-LK-993,-319.5329895019531,1312.7490234375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3553,7553,7553,JP-JQ-102,-305.22198486328125,1333.56396484375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3554,7554,7554,JP-JX-106,-298.7179870605469,1361.3170166015625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3555,7555,7555,JP-QT-109,-278.3370056152344,1376.06005859375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3556,7556,7556,JP-GV-112,-273.0849914550781,1402.3919677734375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3557,7557,7557,JP-TX-115,-273.36199951171875,1428.1209716796875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3558,7558,7558,JP-MT-118,-253.61900329589844,1442.8409423828125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3559,7559,7559,JP-GX-121,-254.46299743652344,1470.2320556640625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3560,7560,7560,JP-BX-124,-248.74099731445312,1495.8289794921875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3561,7561,7561,JP-JG-128,-227.66099548339844,1512.0909423828125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3562,7562,7562,JP-LA-131,-225.41099548339844,1540.0810546875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3563,7563,7563,JP-VM-135,-202.36599731445312,1556.6590576171875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3564,7564,7564,JP-TZ-139,-175.70199584960938,1567.114990234375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3565,7565,7565,JP-HP-142,-170.822998046875,1593.779052734375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3566,7566,7566,JP-ZD-145,-150.60800170898438,1604.5830078125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3567,7567,7567,JP-VD-282,-372.85101318359375,654.8629760742188,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3568,7568,7568,JP-DS-268,-417.114990234375,685.8829956054688,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3569,7569,7569,JP-ET-234,-468.00201416015625,702.7869873046875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3570,7570,7570,JP-ZT-184,-514.531982421875,698.60498046875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3571,7571,7571,JP-US-141,-564.3729858398438,706.27197265625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3572,7572,7572,JP-WK-142,-596.7869873046875,739.7319946289062,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3573,7573,7573,JP-WH-477,-679.2169799804688,727.010986328125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3574,7574,7574,JP-JW-112,-636.3469848632812,748.7940063476562,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3575,7575,7575,JP-UK-157,-688.802001953125,704.530029296875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3576,7576,7576,JP-HI-470,-712.9769897460938,665.927001953125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3577,7577,7577,JP-AG-860,-748.8759765625,662.7899780273438,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3578,7578,7578,JP-XL-545,-735.4580078125,680.9140014648438,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3579,7579,7579,JP-QL-211,-727.760986328125,706.6190185546875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3580,7580,7580,JP-OX-561,-769.0050048828125,712.8629760742188,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3581,7581,7581,JP-XK-593,-788.3200073242188,728.9829711914062,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3582,7582,7582,JP-QB-196,-746.3499755859375,726.6599731445312,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3583,7583,7583,JP-TC-135,-749.8350219726562,763.4019775390625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3584,7584,7584,JP-ZP-286,-726.5989990234375,755.2689819335938,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3585,7585,7585,JP-TT-572,-726.5989990234375,732.323974609375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3586,7586,7586,JP-PM-813,-680.9979858398438,762.385009765625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3587,7587,7587,JP-XJ-632,-708.010009765625,771.2440185546875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3588,7588,7588,JP-DR-121,-647.4509887695312,769.2109985351562,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3589,7589,7589,JP-JB-150,-643.094970703125,793.4630126953125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3590,7590,7590,JP-DP-177,-644.1110229492188,821.3460083007812,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
3591,7591,7591,JP-DW-178,-663.7550048828125,842.02099609375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
