---,Name,StarSystemName,PosX,PosY,SystemType,SpectralType,Luminosity,SubType,SystemStatus,ChargingStation,Orbitals,Habitable,Description,Cluster,ClusterOverlay,ClusterConstellation
7090,7090,Bhaktapur,24.475000381469727,-78.5199966430664,Normal,M,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7091,7091,New Sierra,826.2050170898438,76.76399993896484,Normal,K,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
137,137,Remulac,-73.16300201416016,-39.334999084472656,Normal,F,V,8,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RepairSystem"")",None,None
136,136,Nathan,-67.21700286865234,-49.15800094604492,Normal,M,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
197,197,Alphard,-65.40299987792969,-52.005001068115234,Normal,M,V,9,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:RepairSystem"")",None,None
202,202,Kaus Australis,5.683000087738037,83.4469985961914,Normal,B,IV,9,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:RogueSystems"")",None,None
272,272,Ancha,75.47000122070312,36.13800048828125,Normal,G,VI,3,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
178,178,Unukalhai,-46.27299880981445,69.75,Normal,K,V,2,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:AgriculturalBelt"")",None,None
221,221,Alhena,-82.47100067138672,-14.517999649047852,Normal,A,VI,5,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:RepairSystem"")",None,None
306,306,Alpha Eridani (Achernar),77.28500366210938,-32.361000061035156,Normal,F,V,8,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:DavionBorderlands"")",None,None
7100,7100,Gwithian,261.32501220703125,788.3790283203125,Normal,K,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7101,7101,Kristiandsund,-9.194000244140625,-83.55999755859375,Normal,K,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
138,138,Alrakis,-19.908000946044922,81.89099884033203,Normal,K,V,0,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
7103,7103,Elix,45.70100021362305,71.01899719238281,Normal,F,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
207,207,Miaplacidus,-62.555999755859375,-56.91999816894531,Normal,K,V,6,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RepairSystem"")",None,None
58,58,Zion,15.246000289916992,-83.28500366210938,Normal,F,III,7,Normal,Zenith,Unspecified,H_1Plus,,"(Id="""")",None,None
88,88,Kessel,-13.13599967956543,83.70800018310547,Normal,G,V,0,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:RogueSystems"")",None,None
42,42,Ozawa,84.77799987792969,2.7980000972747803,Normal,K,II,5,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:DavionBorderlands"")",None,None
7108,7108,Rover,823.2429809570312,207.54600524902344,Normal,G,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7109,7109,Nouveaux Paris,129.7030029296875,843.8350219726562,Normal,K,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
264,264,Ningpo,54.27899932861328,-66.74299621582031,Normal,G,III,2,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
284,284,Agador (Yance I),69.79100036621094,51.650001525878906,Normal,G,V,2,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
7112,7112,Rest Stop,801.7410278320312,326.9739990234375,Normal,F,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
275,275,Gacrux,-86.50299835205078,10.720000267028809,Normal,M,III,4,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
123,123,Yangtze,75.47000122070312,-43.928001403808594,Normal,G,V,6,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:DavionBorderlands"")",None,None
7115,7115,Rim Worlds Republic Outpost #27 (Coreward Confederacy),-753.1840209960938,444.8330078125,Normal,F,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
170,170,Sadachbia,80.5979995727539,35.87300109863281,Normal,K,V,4,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
18,18,Shiloh,-88.14900207519531,-4.964000225067139,Normal,A,V,8,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
283,283,Augustine,-43.696998596191406,-76.82099914550781,Normal,G,II,4,Normal,Zenith,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
118,118,Hamilton (FWL),-35.676998138427734,-81.31099700927734,Normal,K,V,4,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",/Game/DLC1/CareerMode/Warzones/M_13_14/M_13_14.M_13,None
7120,7120,The Swan's Eye,640.8699951171875,-617.0900268554688,Normal,F,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
139,139,Halstead Station,78.05699920654297,43.44300079345703,Normal,M,II,4,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
224,224,Gan Singh,41.612998962402344,-79.66799926757812,Normal,F,VII,5,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
7123,7123,Transfer Station P3,-112.41000366210938,885.64697265625,Normal,K,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7124,7124,Richmond's World (Murrain (3025+)),896.1129760742188,28.780000686645508,Normal,K,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7125,7125,Union of Samoyedic Colonies,-896.323974609375,34.810001373291016,Normal,F,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
969,969,Kansu,67.71900177001953,-59.75600051879883,Normal,F,V,9,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:RepairSystem"")",None,None
7127,7127,Myrvoll,-17.663999557495117,-88.5979995727539,Normal,F,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7128,7128,Balkan,-32.84700012207031,85.03099822998047,Normal,G,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7129,7129,New Florence,90.61199951171875,-11.638999938964844,Normal,F,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
294,294,Galatia,90.72599792480469,14.234000205993652,Normal,K,V,8,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RepairSystem"")",/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneCollision/Safezone_6_Blob.Safezone_6_Blob,/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/Safezone_6.Safezone
173,173,Savannah,-79.6259994506836,-46.571998596191406,Normal,G,V,7,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RepairSystem"")",/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneSection2/SafezoneCollision/Safezone8_Collision.Safezone8_Collision,/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneSection2/Safezone8.Safezone8
216,216,Tybalt,89.95099639892578,-20.466999053955078,Normal,G,V,3,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:DavionBorderlands"")",/Game/Campaign/CampaignArcs/Regions/6_2/6_2_Mesh.6_2_Mesh,None
222,222,Kochab,-68.24500274658203,62.50199890136719,Normal,K,IV,4,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:AgriculturalBelt"")",None,None
7134,7134,Aquileia,-88.44400024414062,-27.882999420166016,Normal,K,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7135,7135,Trelleborg,109.26200103759766,920.5700073242188,Normal,A,II,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7136,7136,Manennaia,27.68199920654297,-89.51499938964844,Normal,K,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
145,145,Algol,64.875,-67.77300262451172,Binary,G,V,5,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
231,231,Kyrkbacken,3.4170000553131104,-94.2979965209961,Normal,G,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
179,179,Pleione,51.435001373291016,-79.66799926757812,Normal,M,VI,8,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
7140,7140,Greifswald,-667.4320068359375,670.27099609375,Normal,G,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
219,219,Ronel,95.63999938964844,-2.634999990463257,Normal,F,IV,2,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:DavionBorderlands"")",None,None
7142,7142,Kinbrace,-396.1340026855469,863.64599609375,Normal,K,III,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
689,689,Angol,87.87999725341797,-38.821998596191406,Normal,M,VI,0,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:DavionBorderlands"")",None,None
7144,7144,Elbing (FWL),-65.52899932861328,-70.625,Normal,G,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
554,554,Shinonoi,79.87100219726562,53.979000091552734,Normal,G,V,3,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
204,204,Shitara,41.612998962402344,87.12100219726562,Normal,K,VI,6,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:RogueSystems"")",None,None
199,199,Bernardo,-21.207000732421875,-94.59500122070312,Normal,M,V,4,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
7148,7148,Dania,943.9810180664062,203.8090057373047,Normal,K,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7149,7149,Gateway,-720.7919921875,643.114013671875,Normal,F,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7150,7150,Kebili,-962.72802734375,113.21199798583984,Normal,K,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
236,236,Kaus Borealis,11.373000144958496,96.37100219726562,Normal,K,IV,1,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:RogueSystems"")",None,None
70,70,Skat,93.31099700927734,26.83300018310547,Normal,F,V,7,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:RepairSystem"")",None,None
7153,7153,Catroxx,-90.85700225830078,-36.36399841308594,Normal,K,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
678,678,Alrescha,84.5199966430664,-49.41600036621094,Normal,A,V,3,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
7155,7155,Thasos,950.1400146484375,195.78500366210938,Normal,K,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7156,7156,Thala,-958.0969848632812,167.2469940185547,Normal,K,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7157,7157,Belgae,955.5789794921875,211.30099487304688,Normal,K,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7158,7158,Suda Bay,245.0260009765625,947.6909790039062,Normal,F,Ia,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
545,545,Komephoros,-34.13199996948242,91.97100067138672,Normal,F,VI,0,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
289,289,Buchlau,70.0479965209961,-68.80400085449219,Normal,F,II,5,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:RepairSystem"")",None,None
119,119,Konstance,-20.166000366210938,96.37100219726562,Normal,K,IV,1,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
7162,7162,The Eyes in the Dark,-936.0009765625,297.2430114746094,Normal,F,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7163,7163,Shahhat,-972.8319702148438,139.66299438476562,Normal,M,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7164,7164,Stralsund,-651.7030029296875,735.9390258789062,Normal,G,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7165,7165,Karpathos,964.9719848632812,194.70399475097656,Normal,M,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7166,7166,Attenbrooks,-71.76599884033203,986.0819702148438,Normal,G,III,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
132,132,Ashio,73.56500244140625,66.74299621582031,Normal,G,IV,6,Normal,Zenith,Unspecified,H_1Plus,,"(Id="""")",None,None
60,60,Eltanin,-1.9170000553131104,99.34500122070312,Normal,K,IV,5,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:RogueSystems"")",None,None
210,210,Rio,95.38200378417969,-28.739999771118164,Normal,F,V,8,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:DavionBorderlands"")",None,None
7170,7170,Hibernia,967.68701171875,219.34500122070312,Normal,G,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7171,7171,New Delphi,972.5079956054688,204.0469970703125,Normal,G,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7172,7172,Helvetia,976.697998046875,187.64599609375,Normal,M,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7173,7173,Star Cluster 65,803.8040161132812,-592.6820068359375,Normal,K,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7174,7174,Goslar,-662.4130249023438,747.8209838867188,Normal,G,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7176,7176,JP-TZ-140,197.84500122070312,1205.0279541015625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7177,7177,JP-MS-139,159.31900024414062,1240.4720458984375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7178,7178,JP-KP-140,125.28600311279297,1280.363037109375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7179,7179,JP-TX-143,102.90499877929688,1328.7869873046875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7180,7180,JP-RX-139,50.35200119018555,1347.5550537109375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7181,7181,JP-WY-134,-5.504000186920166,1352.092041015625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7182,7182,JP-TL-132,-52.882999420166016,1376.5579833984375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7183,7183,JP-VA-958,-689.9730224609375,680.3909912109375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7184,7184,JP-JA-133,-81.8489990234375,1417.68994140625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7185,7185,JP-CG-138,-86.03099822998047,1474.14599609375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7186,7186,JP-XL-143,-95.17400360107422,1527.2750244140625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7187,7187,JP-DP-165,-42.95399856567383,1699.322998046875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7188,7188,JP-PE-172,-0.460999995470047,1726.387939453125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7189,7189,JP-ZD-154,-111.21800231933594,1660.2969970703125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7190,7190,JP-GI-149,-217.26300048828125,1714.593994140625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7191,7191,JP-BC-165,-170.7570037841797,1825.530029296875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7192,7192,JP-SX-162,-170.51499938964844,1796.708984375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7193,7193,JP-JS-146,-234.3419952392578,1697.3509521484375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7194,7194,JP-SJ-142,-258.5509948730469,1687.8800048828125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7195,7195,JP-SZ-137,-302.2760009765625,1673.425048828125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7196,7196,JP-ZT-130,-325.2590026855469,1631.362060546875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7197,7197,JP-SK-124,-362.9849853515625,1606.64501953125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7198,7198,JP-LO-118,-372.0920104980469,1559.81201171875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7199,7199,JP-XA-106,-445.80999755859375,1510.81005859375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7200,7200,JP-RR-998,-481.40301513671875,1480.2130126953125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7201,7201,JP-CZ-942,-527.6119995117188,1470.2220458984375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7202,7202,JP-PC-877,-561.9559936523438,1439.6240234375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7203,7203,JP-PI-822,-607.5399780273438,1430.258056640625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7204,7204,JP-VW-785,-652.5,1438.375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7205,7205,JP-CG-720,-679.3510131835938,1400.2850341796875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7206,7206,JP-QP-667,-724.9349975585938,1392.791015625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7207,7207,JP-RJ-590,-720.77197265625,1311.093994140625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7208,7208,JP-VU-535,-731.1790161132812,1266.342041015625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7209,7209,JP-HV-542,-693.7130126953125,1236.1610107421875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7210,7210,JP-BD-485,-707.2420043945312,1192.970947265625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7211,7211,JP-JZ-474,-632.1079711914062,1106.384033203125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7212,7212,JP-IC-490,-607.8189697265625,1098.52099609375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7213,7213,JP-HE-534,-561.6649780273438,1096.6409912109375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7214,7214,JP-TU-585,-507.3089904785156,1092.60302734375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7215,7215,JP-EB-651,-363.2690124511719,1014.3309936523438,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7216,7216,JP-IZ-600,-448.4830017089844,1048.866943359375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7217,7217,JP-NP-626,-346.64599609375,973.4970092773438,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7218,7218,JP-GC-503,-405.64898681640625,909.2449951171875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7219,7219,JP-OP-240,-446.1310119628906,686.2940063476562,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7220,7220,JP-JA-263,-400.2040100097656,663.8939819335938,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7221,7221,JP-WW-283,-351.9590148925781,635.3590087890625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7222,7222,JP-GN-459,-256.58599853515625,716.5159912109375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7223,7223,JP-KK-370,-297.0379943847656,667.8829956054688,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7224,7224,JP-BJ-341,-249.26600646972656,590.666015625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7225,7225,JP-OR-236,-711.0499877929688,947.7650146484375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7226,7226,JP-IB-135,232.18899536132812,1123.8509521484375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7227,7227,JP-YN-135,264.42498779296875,1086.1519775390625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7228,7228,JP-IC-138,316.32501220703125,1070.8919677734375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7229,7229,JP-RM-133,305.4360046386719,1027.248046875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7230,7230,JP-WK-125,279.0220031738281,977.5239868164062,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7231,7231,JP-PB-133,362.5,975.4630126953125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7232,7232,JP-RB-137,389.6990051269531,982.4039916992188,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7233,7233,JP-XQ-511,-136.33799743652344,648.0880126953125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7234,7234,JP-CB-629,-96.8759994506836,726.5770263671875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7235,7235,JP-CT-650,-120.63999938964844,770.6840209960938,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7236,7236,JP-HR-909,87.28299713134766,822.4749755859375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7237,7237,JP-MA-842,60.78300094604492,781.52001953125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7238,7238,JP-IN-778,42.57899856567383,735.8400268554688,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7239,7239,JP-TV-765,74.72799682617188,690.4559936523438,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7240,7240,JP-TW-713,69.10800170898438,644.2470092773438,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7241,7241,JP-CK-705,95.95899963378906,609.2789916992188,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7242,7242,JP-HO-639,81.5770034790039,557.6179809570312,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7243,7243,JP-UH-617,85.11699676513672,532.1099853515625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7244,7244,JP-AZ-966,102.08699798583984,864.7789916992188,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7245,7245,JP-ID-760,319.5249938964844,440.9620056152344,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7246,7246,JP-MC-878,350.4849853515625,528.1110229492188,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7247,7247,JP-SY-940,367.6570129394531,572.8629760742188,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7248,7248,JP-MV-103,413.0090026855469,625.3690185546875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7249,7249,JP-EE-109,412.8389892578125,678.3779907226562,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7250,7250,JP-QT-956,257.468994140625,699.2109985351562,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7251,7251,JP-IZ-983,237.26600646972656,746.3200073242188,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7252,7252,JP-GV-108,281.6940002441406,803.4749755859375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7253,7253,JP-LQ-116,320.38299560546875,841.6290283203125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7254,7254,JP-PX-112,204.20399475097656,920.3900146484375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7255,7255,JP-GU-709,-139.99200439453125,849.1680297851562,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7256,7256,JP-JW-929,-92.125,1022.0180053710938,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7257,7257,JP-SZ-812,-115.70899963378906,928.5239868164062,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7258,7258,JP-HE-872,-75.81400299072266,948.0369873046875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7259,7259,JP-UD-911,-152.9320068359375,1064.5999755859375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7260,7260,JP-IR-806,-240.35400390625,1047.114990234375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7261,7261,JP-PC-847,-195.3939971923828,1043.3690185546875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7262,7262,JP-UZ-799,371.02899169921875,428.4949951171875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7263,7263,JP-IE-814,503.4429931640625,311.2560119628906,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7264,7264,JP-ZN-100,573.447021484375,431.1109924316406,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7265,7265,JP-PM-107,599.6840209960938,474.2460021972656,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7266,7266,JP-JP-107,874.4860229492188,201.42999267578125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7267,7267,JP-EZ-111,917.698974609375,196.77099609375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7268,7268,JP-PD-259,519.697998046875,-260.5450134277344,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7269,7269,JP-DM-269,542.43701171875,-272.57000732421875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7270,7270,JP-CD-844,-271.4880065917969,-572.916015625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7271,7271,JP-RC-798,-347.375,-451.49700927734375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7272,7272,JP-TN-428,-582.7550048828125,153.88299560546875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7273,7273,JP-UP-498,-644.2369995117188,146.01199340820312,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7274,7274,JP-KS-559,-688.2030029296875,128.8470001220703,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
